[0.000000] (-) TimerEvent: {}
[0.000205] (superbot_description) JobQueued: {'identifier': 'superbot_description', 'dependencies': OrderedDict()}
[0.156486] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/launch/publish_wheel_transforms.py\n'}
[0.156525] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/launch/superbot_env.launch.py\n'}
[0.156562] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/launch/cartographer.launch.py\n'}
[0.156598] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/launch/superbot.launch.py\n'}
[0.156633] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/launch/setup.py\n'}
[0.156669] (superbot_description) StdoutLine: {'line': b'-- Installing: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/launch/gazebo_env.launch.py\n'}
[0.156704] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/launch/nav.launch.py\n'}
[0.156738] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/launch/gazebo_static.launch.py\n'}
[0.156777] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/URDF\n'}
[0.159889] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/URDF/superbot.sdf\n'}
[0.161646] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/URDF/superbot.urdf\n'}
[0.161739] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/URDF/superbot.urdf.xacro\n'}
[0.161794] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models\n'}
[0.161834] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01\n'}
[0.161874] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/meshes\n'}
[0.161914] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/meshes/aws_robomaker_warehouse_ShelfF_01_collision.DAE\n'}
[0.161953] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/meshes/aws_robomaker_warehouse_ShelfF_01_visual.DAE\n'}
[0.161993] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/model.config\n'}
[0.162032] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/model.sdf\n'}
[0.162151] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/materials\n'}
[0.162203] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/materials/textures\n'}
[0.162246] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/materials/textures/aws_robomaker_warehouse_ShelfF_03.png\n'}
[0.162285] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/materials/textures/aws_robomaker_warehouse_ShelfF_01.png\n'}
[0.162340] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfF_01/materials/textures/aws_robomaker_warehouse_ShelfF_02.png\n'}
[0.162377] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01\n'}
[0.162412] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01/meshes\n'}
[0.162450] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01/meshes/aws_robomaker_warehouse_Lamp_01_visual.DAE\n'}
[0.162485] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01/meshes/aws_robomaker_warehouse_Lamp_01_collision.DAE\n'}
[0.162538] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01/model.config\n'}
[0.162580] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01/model.sdf\n'}
[0.162634] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01/materials\n'}
[0.162687] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01/materials/textures\n'}
[0.162724] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_Lamp_01/materials/textures/aws_robomaker_warehouse_Lamp_01.png\n'}
[0.162762] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01\n'}
[0.162798] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01/model.config\n'}
[0.162834] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01/model.sdf\n'}
[0.162870] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01/materials\n'}
[0.162906] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01/materials/textures\n'}
[0.162941] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01/materials/textures/aws_robomaker_warehouse_ShelfD_02.png\n'}
[0.162976] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01/materials/textures/aws_robomaker_warehouse_ShelfD_03.png\n'}
[0.163011] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01/materials/textures/aws_robomaker_warehouse_ShelfD_04.png\n'}
[0.163063] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ShelfD_01/materials/textures/aws_robomaker_warehouse_ShelfD_01.png\n'}
[0.163107] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01\n'}
[0.163143] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/meshes\n'}
[0.163179] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/meshes/aws_robomaker_warehouse_ClutteringA_01_visual.DAE\n'}
[0.163218] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/meshes/aws_robomaker_warehouse_ClutteringA_01_collision.DAE\n'}
[0.163816] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/model.config\n'}
[0.163908] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/model.sdf\n'}
[0.163946] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/materials\n'}
[0.163982] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/materials/textures\n'}
[0.164047] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/materials/textures/aws_robomaker_warehouse_ClutteringA_03.png\n'}
[0.164216] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/materials/textures/aws_robomaker_warehouse_ClutteringA_01.png\n'}
[0.164257] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_ClutteringA_01/materials/textures/aws_robomaker_warehouse_ClutteringA_02.png\n'}
[0.164518] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01\n'}
[0.164650] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/meshes\n'}
[0.165354] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/meshes/aws_robomaker_warehouse_DeskC_01_collision.DAE\n'}
[0.165403] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/meshes/aws_robomaker_warehouse_DeskC_01_visual.DAE\n'}
[0.165439] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/model.config\n'}
[0.165475] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/model.sdf\n'}
[0.165509] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/materials\n'}
[0.165544] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/materials/textures\n'}
[0.165578] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/materials/textures/aws_robomaker_warehouse_DeskC_02.png\n'}
[0.165612] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/materials/textures/aws_robomaker_warehouse_DeskC_04.png\n'}
[0.165646] (superbot_description) StdoutLine: {'line': b'-- Up-to-date: /home/parth/Superbot_ws/install/superbot_description/share/superbot_description/models/aws_robomaker_warehouse_DeskC_01/materials/textures/aws_robomaker_warehouse_DeskC_03.psd\n'}
